Identificador do processo de viagem,CÛdigo do Ûrg„o superior,Nome do Ûrg„o superior,Codigo do Ûrg„o pagador,Nome do Ûrgao pagador,CÛdigo da unidade gestora pagadora,Nome da unidade gestora pagadora,Tipo de pagamento,Valor
13530686,26000,MINISTERIO DA EDUCACAO,26291,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,DI¡RIAS                       ,1328
13530686,26000,MINISTERIO DA EDUCACAO,26291,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,PASSAGEM                      ,284
13530689,52000,MINISTERIO DA DEFESA,52000,MINISTERIO DA DEFESA - UNIDADES COM VÕNCULO D,110404,DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD,PASSAGEM                      ,972
13530693,52000,MINISTERIO DA DEFESA,52111,COMANDO DA AERONAUTICA,120006,GRUPAMENTO DE APOIO DE BRASILIA,PASSAGEM                      ,288
13530699,40000,MINISTERIO DO TRABALHO,40000,MINISTERIO DO TRABALHO - UNIDADES COM VÕNCULO,400056,SECRETARIA DE INSPE«√O DO TRABALHO - SIT,PASSAGEM                      ,647
13530704,26000,MINISTERIO DA EDUCACAO,26443,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,155007,EMPRESA BRASILEIRA DE SERVI«OS HOSPITALARES,PASSAGEM                      ,427
13530704,26000,MINISTERIO DA EDUCACAO,26443,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,155007,EMPRESA BRASILEIRA DE SERVI«OS HOSPITALARES,DI¡RIAS                       ,95
13530705,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170339,COORDENACAO-GERAL DE PESQ.INVESTIGACAO DA RFB,PASSAGEM                      ,629
13530705,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170339,COORDENACAO-GERAL DE PESQ.INVESTIGACAO DA RFB,PASSAGEM                      ,525
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",PASSAGEM                      ,653
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",DI¡RIAS                       ,21
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",DI¡RIAS                       ,1552
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",PASSAGEM                      ,618
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",PASSAGEM                      ,869
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",PASSAGEM                      ,660
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",PASSAGEM                      ,448
13530710,26000,MINISTERIO DA EDUCACAO,26403,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",158142,"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS",DI¡RIAS                       ,3126
13530711,26000,MINISTERIO DA EDUCACAO,26405,"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",158133,"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",PASSAGEM                      ,249
13530715,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,473
13530716,44000,MINISTERIO DO MEIO AMBIENTE,20701,INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.,193119,IBAMA - SUPERINTENDENCIA DO RIO DE JANEIRO/RJ,PASSAGEM                      ,915
13530723,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,714
13530727,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,357
13530727,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,279
13530729,26000,MINISTERIO DA EDUCACAO,26291,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,PASSAGEM                      ,313
13530730,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250009,SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,DI¡RIAS                       ,389
13530730,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,318
13530731,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,899
13530733,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250009,SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,DI¡RIAS                       ,655
13530733,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,626
13530742,26000,MINISTERIO DA EDUCACAO,26408,"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO",158128,"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO",PASSAGEM                      ,736
13530743,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110382,SECRETARIA DO CONS.DE DESENV.ECON.E SOCIAL,DI¡RIAS                       ,1218
13530743,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,PASSAGEM                      ,647
13530747,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,390073,ADM.HIDROVIARIA DAS HIDROVIAS NORDESTE-DNIT,PASSAGEM                      ,286
13530747,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,390073,ADM.HIDROVIARIA DAS HIDROVIAS NORDESTE-DNIT,PASSAGEM                      ,1361
13530749,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,1229
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,3026
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,2908
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,1876
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,2537
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,2466
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,112
13530750,30000,MINISTERIO DA JUSTICA,30911,FUNDO NACIONAL DE SEGURANCA PUBLICA,200331,SECRETARIA NACIONAL DE SEGURANCA PUBLICA,DI¡RIAS                       ,3250
13530750,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA,30000,MINISTERIO DA JUSTICA E SEGURANÁA PUBLICA - U,200005,COORDENACAO-GERAL DE LOGISTICA E CONTRATOS/MJ,PASSAGEM                      ,1145
13530754,26000,MINISTERIO DA EDUCACAO,26240,UNIVERSIDADE FEDERAL DA PARAIBA,153065,UNIVERSIDADE FEDERAL DA PARAIBA,PASSAGEM                      ,699
13530754,26000,MINISTERIO DA EDUCACAO,26240,UNIVERSIDADE FEDERAL DA PARAIBA,153065,UNIVERSIDADE FEDERAL DA PARAIBA,DI¡RIAS                       ,817
13530755,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,316
13530756,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,484
13530756,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250009,SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,DI¡RIAS                       ,655
13530757,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,328
13530758,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,278
13530758,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250009,SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,DI¡RIAS                       ,897
13530759,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,808
13530761,52000,MINISTERIO DA DEFESA,52111,COMANDO DA AERONAUTICA,120006,GRUPAMENTO DE APOIO DE BRASILIA,PASSAGEM                      ,337
13530762,53000,MINISTERIO DA INTEGRACAO NACIONAL,53000,MINISTERIO DA INTEGRACAO NACIONAL - UNIDADES ,530001,MI/SE/DGI/ADMINISTRACAO GERAL,PASSAGEM                      ,556
13530770,26000,MINISTERIO DA EDUCACAO,26352,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,PASSAGEM                      ,407
13530770,26000,MINISTERIO DA EDUCACAO,26352,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,DI¡RIAS                       ,702
13530771,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,192
13530773,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,469
13530777,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,404
13530781,26000,MINISTERIO DA EDUCACAO,26419,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",158141,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",PASSAGEM                      ,424
13530782,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170209,DELEGACIA DA RFB EM MANAUS,PASSAGEM                      ,644
13530782,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170209,DELEGACIA DA RFB EM MANAUS,PASSAGEM                      ,708
13530784,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250110,COORDENACAO-GERAL DE MATERIAL E PATRIMONIO,PASSAGEM                      ,473
13530784,36000,MINISTERIO DA SAUDE,36000,MINISTERIO DA SAUDE - UNIDADES COM VÕNCULO DI,250009,SECRET. DE GESTAO ESTRATEGICA E PARTICIPATIVA,DI¡RIAS                       ,655
13530794,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170052,DELEGACIA DA RFB EM JOAO PESSOA,DI¡RIAS                       ,946
13530794,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170052,DELEGACIA DA RFB EM JOAO PESSOA,PASSAGEM                      ,991
13530796,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,713
13530796,-1,Sigiloso,-1,,-11,Sigilosa,PASSAGEM                      ,661
13530801,44000,MINISTERIO DO MEIO AMBIENTE,44206,INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ,443020,INST. DE PESQUISAS JARDIM BOTANICO DO RJ/JBRJ,PASSAGEM                      ,636
13530802,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,631
13530802,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,DI¡RIAS                       ,1539
13530804,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170116,SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF,PASSAGEM                      ,503
13530806,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,738
13530807,26000,MINISTERIO DA EDUCACAO,26241,UNIVERSIDADE FEDERAL DO PARANA,153079,UNIVERSIDADE FEDERAL DO PARANA,PASSAGEM                      ,615
13530807,26000,MINISTERIO DA EDUCACAO,26241,UNIVERSIDADE FEDERAL DO PARANA,153079,UNIVERSIDADE FEDERAL DO PARANA,DI¡RIAS                       ,259
13530810,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,534
13530815,30000,MINISTERIO DA JUSTICA,30202,FUNDACAO NACIONAL DO INDIO,194028,COORDENA«√O REGIONAL DE CUIABA/MT,PASSAGEM                      ,264
13530815,30000,MINISTERIO DA JUSTICA,30202,FUNDACAO NACIONAL DO INDIO,194028,COORDENA«√O REGIONAL DE CUIABA/MT,PASSAGEM                      ,42
13530817,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393017,SUPERINTENDENCIA REG. NO ESTADO PB - DNIT,PASSAGEM                      ,1016
13530817,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393017,SUPERINTENDENCIA REG. NO ESTADO PB - DNIT,DI¡RIAS                       ,854
13530820,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170116,SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF,PASSAGEM                      ,686
13530822,26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",158148,"INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA",DI¡RIAS                       ,1159
13530822,26000,MINISTERIO DA EDUCACAO,26421,"INST.FED.DE EDUC.,CIENC.E TEC.DE RONDONIA",158148,"INST. FED. DE EDUC.,CIENC. E TEC. DE RONDONIA",PASSAGEM                      ,872
13530826,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,741
13530827,52000,MINISTERIO DA DEFESA,52111,COMANDO DA AERONAUTICA,120646,GRUPAMENTO DE APOIO ¿S UNIDADES DO SISTEMA DE,PASSAGEM                      ,967
13530836,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",29209,"VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A",275075,VALEC ENGENHARIA CONSTRU«’ES E FERROVIAS S/A.,PASSAGEM                      ,481
13530838,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113216,REPRESENTA«√O REGIONAL RIO DE JANEIRO - ANAC,PASSAGEM                      ,540
13530838,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113216,REPRESENTA«√O REGIONAL RIO DE JANEIRO - ANAC,DI¡RIAS                       ,131
13530844,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170030,DELEGACIA DA RFB EM IMPERATRIZ,DI¡RIAS                       ,223
13530844,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170030,DELEGACIA DA RFB EM IMPERATRIZ,PASSAGEM                      ,702
13530848,42000,MINISTERIO DA CULTURA,42000,MINISTERIO DA CULTURA - UNIDADES COM VÕNCULO ,420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,DI¡RIAS                       ,796
13530848,42000,MINISTERIO DA CULTURA,42000,MINISTERIO DA CULTURA - UNIDADES COM VÕNCULO ,420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,PASSAGEM                      ,420
13530851,32000,MINISTERIO DE MINAS E ENERGIA,32205,AGENCIA NACIONAL DO PETROLEO,323031,ESCRITORIO CENTRAL DA ANP,PASSAGEM                      ,265
13530852,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113216,REPRESENTA«√O REGIONAL RIO DE JANEIRO - ANAC,PASSAGEM                      ,197
13530852,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",62201,AGENCIA NACIONAL DE AVIACAO CIVIL,113216,REPRESENTA«√O REGIONAL RIO DE JANEIRO - ANAC,PASSAGEM                      ,297
13530859,52000,MINISTERIO DA DEFESA,52111,COMANDO DA AERONAUTICA,120646,GRUPAMENTO DE APOIO ¿S UNIDADES DO SISTEMA DE,PASSAGEM                      ,967
13530861,26000,MINISTERIO DA EDUCACAO,26000,MINISTERIO DA EDUCACAO - UNIDADES COM VÕNCULO,150002,SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MEC,PASSAGEM                      ,1041
13530864,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,514
13530864,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,508
13530877,26000,MINISTERIO DA EDUCACAO,26239,UNIVERSIDADE FEDERAL DO PARA,153063,UNIVERSIDADE FEDERAL DO PARA,PASSAGEM                      ,189
13530879,26000,MINISTERIO DA EDUCACAO,26416,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",158135,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",PASSAGEM                      ,304
13530879,26000,MINISTERIO DA EDUCACAO,26416,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",158135,"INST.FED.DE EDUC.,CIENC.E TEC.DO PARA",DI¡RIAS                       ,702
13530880,26000,MINISTERIO DA EDUCACAO,26408,"INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO",154854,INST.FED.DO MARANHAO/CAMPUS GRAJAU,DI¡RIAS                       ,631
13530894,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,494
13530897,26000,MINISTERIO DA EDUCACAO,26276,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,154045,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,DI¡RIAS                       ,563
13530901,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393009,SUPERINTEND. REG. NOS ESTADOS AM - DNIT,DI¡RIAS                       ,455
13530901,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39252,DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES,393009,SUPERINTEND. REG. NOS ESTADOS AM - DNIT,PASSAGEM                      ,1136
13530903,42000,MINISTERIO DA CULTURA,42000,MINISTERIO DA CULTURA - UNIDADES COM VÕNCULO ,420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,DI¡RIAS                       ,1700
13530903,42000,MINISTERIO DA CULTURA,42000,MINISTERIO DA CULTURA - UNIDADES COM VÕNCULO ,420014,SECRET. DE FOMENTO E INCENTIVO A CULTURA/MINC,PASSAGEM                      ,989
13530905,20000,PRESIDENCIA DA REPUBLICA,20101,PRESIDENCIA DA REPUBLICA,110001,SECRETARIA DE ADMINISTRACAO/PR,PASSAGEM                      ,932
13530906,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170004,SECRETARIA DE ACOMPANHAMENTO ECONOMICO/MF,PASSAGEM                      ,1081
13530906,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170004,SECRETARIA DE ACOMPANHAMENTO ECONOMICO/MF,DI¡RIAS                       ,201
13530914,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170116,SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF,PASSAGEM                      ,503
13530914,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170116,SUPERINTENDENCIA REGIONAL DA RFB NA 7A RF,PASSAGEM                      ,391
13530915,26000,MINISTERIO DA EDUCACAO,26430,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",DI¡RIAS                       ,351
13530916,44000,MINISTERIO DO MEIO AMBIENTE,44208,SERVICO FLORESTAL BRASILEIRO,440075,SERVICO FLORESTAL BRASILEIRO,PASSAGEM                      ,304
13530916,44000,MINISTERIO DO MEIO AMBIENTE,44208,SERVICO FLORESTAL BRASILEIRO,440075,SERVICO FLORESTAL BRASILEIRO,DI¡RIAS                       ,631
13530917,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,563
13530918,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39250,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,393001,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,DI¡RIAS                       ,653
13530918,39000,"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL",39250,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,393001,AGENCIA NACIONAL DE TRANSPORTES TERRESTRES,PASSAGEM                      ,414
13530927,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,DI¡RIAS                       ,775
13530927,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,257
13530928,26000,MINISTERIO DA EDUCACAO,26201,COLEGIO PEDRO II,153167,COL…GIO PEDRO II,PASSAGEM                      ,313
13530928,26000,MINISTERIO DA EDUCACAO,26201,COLEGIO PEDRO II,153167,COL…GIO PEDRO II,PASSAGEM                      ,949
13530929,-1,Sigiloso,-1,,-11,Sigilosa,DI¡RIAS                       ,796
13530935,26000,MINISTERIO DA EDUCACAO,26291,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,DI¡RIAS                       ,185
13530935,26000,MINISTERIO DA EDUCACAO,26291,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,PASSAGEM                      ,300
13530939,26000,MINISTERIO DA EDUCACAO,26241,UNIVERSIDADE FEDERAL DO PARANA,153079,UNIVERSIDADE FEDERAL DO PARANA,DI¡RIAS                       ,259
13530944,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,564
13530944,26000,MINISTERIO DA EDUCACAO,26290,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,153978,INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS,PASSAGEM                      ,596
13530950,44000,MINISTERIO DO MEIO AMBIENTE,44208,SERVICO FLORESTAL BRASILEIRO,440075,SERVICO FLORESTAL BRASILEIRO,PASSAGEM                      ,315
13530954,26000,MINISTERIO DA EDUCACAO,26234,UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,153046,UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,PASSAGEM                      ,480
13530955,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170010,SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB,PASSAGEM                      ,343
13530955,25000,MINISTERIO DA FAZENDA,25000,MINISTERIO DA FAZENDA - UNIDADES COM VÕNCULO ,170010,SECRETARIA DA RECEITA FEDERAL DO BRASIL-RFB,PASSAGEM                      ,507
13530956,26000,MINISTERIO DA EDUCACAO,26438,"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA",158516,"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC",PASSAGEM                      ,312
13530956,26000,MINISTERIO DA EDUCACAO,26438,"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA",158516,"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC",PASSAGEM                      ,439
13530964,26000,MINISTERIO DA EDUCACAO,26240,UNIVERSIDADE FEDERAL DA PARAIBA,153065,UNIVERSIDADE FEDERAL DA PARAIBA,PASSAGEM                      ,750
